,subject,date,eid,probe,region,n_neurons,n_sig_block
0,SWC_038,2020-07-31,bb6a5aae-2431-401d-8f6a-9fdd6de655a9,probe00,CA,38,1
0,SWC_038,2020-07-30,bb6a5aae-2431-401d-8f6a-9fdd6de655a9,probe00,CL,1,0
0,SWC_038,2020-07-29,bb6a5aae-2431-401d-8f6a-9fdd6de655a9,probe00,DG-mo,13,1
0,DY_014,2020-07-19,bb6a5aae-2431-401d-8f6a-9fdd6de655a9,probe00,DG-po,2,0
0,SWC_042,2020-07-17,bb6a5aae-2431-401d-8f6a-9fdd6de655a9,probe00,DG-sg,11,0
0,DY_014,2020-07-17,bb6a5aae-2431-401d-8f6a-9fdd6de655a9,probe00,LH,20,4
0,DY_014,2020-07-16,bb6a5aae-2431-401d-8f6a-9fdd6de655a9,probe00,MD,133,40
0,SWC_042,2020-07-15,bb6a5aae-2431-401d-8f6a-9fdd6de655a9,probe00,RSPagl,51,9
0,DY_014,2020-07-15,bb6a5aae-2431-401d-8f6a-9fdd6de655a9,probe00,RSPagl,51,9
0,SWC_042,2020-07-14,bb6a5aae-2431-401d-8f6a-9fdd6de655a9,probe00,RSPagl,51,9
0,DY_014,2020-07-14,bb6a5aae-2431-401d-8f6a-9fdd6de655a9,probe00,VISa,13,0
0,SWC_042,2020-07-13,bb6a5aae-2431-401d-8f6a-9fdd6de655a9,probe00,VISa,13,0
0,DY_014,2020-07-13,bb6a5aae-2431-401d-8f6a-9fdd6de655a9,probe00,VISa,13,0
0,CSHL058,2020-07-11,bb6a5aae-2431-401d-8f6a-9fdd6de655a9,probe00,ccb,2,0
0,CSHL058,2020-07-08,bb6a5aae-2431-401d-8f6a-9fdd6de655a9,probe00,cing,1,0
0,CSHL058,2020-07-07,bb6a5aae-2431-401d-8f6a-9fdd6de655a9,probe00,void,3,1
0,SWC_038,2020-07-31,193fe7a8-4eb5-4f3e-815a-0c45864ddd77,probe00,CA,96,3
0,SWC_038,2020-07-30,193fe7a8-4eb5-4f3e-815a-0c45864ddd77,probe00,PRC,8,1
0,SWC_038,2020-07-29,193fe7a8-4eb5-4f3e-815a-0c45864ddd77,probe00,RSPv,34,2
0,DY_014,2020-07-19,193fe7a8-4eb5-4f3e-815a-0c45864ddd77,probe00,RSPv,34,2
0,SWC_042,2020-07-17,193fe7a8-4eb5-4f3e-815a-0c45864ddd77,probe00,SPA,80,7
0,DY_014,2020-07-17,193fe7a8-4eb5-4f3e-815a-0c45864ddd77,probe00,TH,2,0
0,DY_014,2020-07-16,193fe7a8-4eb5-4f3e-815a-0c45864ddd77,probe00,V,3,0
0,SWC_042,2020-07-15,193fe7a8-4eb5-4f3e-815a-0c45864ddd77,probe00,alv,3,0
0,DY_014,2020-07-15,193fe7a8-4eb5-4f3e-815a-0c45864ddd77,probe00,ccs,52,3
0,SWC_042,2020-07-14,193fe7a8-4eb5-4f3e-815a-0c45864ddd77,probe00,cing,28,0
0,DY_014,2020-07-14,193fe7a8-4eb5-4f3e-815a-0c45864ddd77,probe00,dhc,10,2
0,SWC_038,2020-07-31,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe00,ACAd,4,0
0,SWC_038,2020-07-30,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe00,ACB,6,0
0,SWC_038,2020-07-29,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe00,CP,38,0
0,DY_014,2020-07-19,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe00,MOs,16,2
0,SWC_042,2020-07-17,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe00,MOs,16,2
0,DY_014,2020-07-17,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe00,PL,9,0
0,DY_014,2020-07-16,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe00,PL,9,0
0,SWC_042,2020-07-15,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe00,cing,1,0
0,DY_014,2020-07-15,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe00,fa,12,0
0,SWC_038,2020-07-31,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe01,CA,22,0
0,SWC_038,2020-07-30,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe01,LD,64,8
0,SWC_038,2020-07-29,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe01,PO,3,0
0,DY_014,2020-07-19,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe01,SSp-ll,19,0
0,SWC_042,2020-07-17,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe01,SSp-ll,19,0
0,DY_014,2020-07-17,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe01,SSp-ll,19,0
0,DY_014,2020-07-16,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe01,SSp-tr,5,0
0,SWC_042,2020-07-15,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe01,SSp-tr,5,0
0,DY_014,2020-07-15,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe01,alv,10,0
0,SWC_042,2020-07-14,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe01,ccb,5,0
0,DY_014,2020-07-14,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe01,fi,15,0
0,SWC_042,2020-07-13,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe01,scwm,1,0
0,DY_014,2020-07-13,629f25be-1b05-44d0-bcac-e8c40701d5f4,probe01,void,68,0
0,SWC_038,2020-07-31,510b1a50-825d-44ce-86f6-9678f5396e02,probe00,CA,107,24
0,SWC_038,2020-07-30,510b1a50-825d-44ce-86f6-9678f5396e02,probe00,CA,107,24
0,SWC_038,2020-07-29,510b1a50-825d-44ce-86f6-9678f5396e02,probe00,CM,58,26
0,DY_014,2020-07-19,510b1a50-825d-44ce-86f6-9678f5396e02,probe00,DG-mo,22,2
0,SWC_042,2020-07-17,510b1a50-825d-44ce-86f6-9678f5396e02,probe00,DG-po,26,2
0,DY_014,2020-07-17,510b1a50-825d-44ce-86f6-9678f5396e02,probe00,DG-sg,24,4
0,DY_014,2020-07-16,510b1a50-825d-44ce-86f6-9678f5396e02,probe00,LH,17,4
0,SWC_042,2020-07-15,510b1a50-825d-44ce-86f6-9678f5396e02,probe00,MD,158,45
0,DY_014,2020-07-15,510b1a50-825d-44ce-86f6-9678f5396e02,probe00,RH,23,7
0,SWC_042,2020-07-14,510b1a50-825d-44ce-86f6-9678f5396e02,probe00,RSPagl,47,20
0,DY_014,2020-07-14,510b1a50-825d-44ce-86f6-9678f5396e02,probe00,RSPagl,47,20
0,SWC_042,2020-07-13,510b1a50-825d-44ce-86f6-9678f5396e02,probe00,SSp-tr,95,27
0,DY_014,2020-07-13,510b1a50-825d-44ce-86f6-9678f5396e02,probe00,SSp-tr,95,27
0,CSHL058,2020-07-11,510b1a50-825d-44ce-86f6-9678f5396e02,probe00,SSp-tr,95,27
0,CSHL058,2020-07-08,510b1a50-825d-44ce-86f6-9678f5396e02,probe00,ccb,3,0
0,CSHL058,2020-07-07,510b1a50-825d-44ce-86f6-9678f5396e02,probe00,cing,4,2
0,SWC_038,2020-07-31,032ffcdf-7692-40b3-b9ff-8def1fc18b2e,probe00,MB,69,1
0,SWC_038,2020-07-30,032ffcdf-7692-40b3-b9ff-8def1fc18b2e,probe00,NB,20,0
0,SWC_038,2020-07-29,032ffcdf-7692-40b3-b9ff-8def1fc18b2e,probe00,NLL,21,1
0,DY_014,2020-07-19,032ffcdf-7692-40b3-b9ff-8def1fc18b2e,probe00,PBG,1,0
0,SWC_042,2020-07-17,032ffcdf-7692-40b3-b9ff-8def1fc18b2e,probe00,POST,55,5
0,DY_014,2020-07-17,032ffcdf-7692-40b3-b9ff-8def1fc18b2e,probe00,VISp,5,0
0,DY_014,2020-07-16,032ffcdf-7692-40b3-b9ff-8def1fc18b2e,probe00,VISp,5,0
0,SWC_042,2020-07-15,032ffcdf-7692-40b3-b9ff-8def1fc18b2e,probe00,VISp,5,0
0,DY_014,2020-07-15,032ffcdf-7692-40b3-b9ff-8def1fc18b2e,probe00,bic,1,0
0,SWC_042,2020-07-14,032ffcdf-7692-40b3-b9ff-8def1fc18b2e,probe00,dhc,2,0
0,DY_014,2020-07-14,032ffcdf-7692-40b3-b9ff-8def1fc18b2e,probe00,ll,2,0
0,SWC_042,2020-07-13,032ffcdf-7692-40b3-b9ff-8def1fc18b2e,probe00,root,1,0
0,SWC_038,2020-07-31,032ffcdf-7692-40b3-b9ff-8def1fc18b2e,probe01,CA,116,18
0,SWC_038,2020-07-30,032ffcdf-7692-40b3-b9ff-8def1fc18b2e,probe01,CA,116,18
0,SWC_038,2020-07-29,032ffcdf-7692-40b3-b9ff-8def1fc18b2e,probe01,CA,116,18
0,DY_014,2020-07-19,032ffcdf-7692-40b3-b9ff-8def1fc18b2e,probe01,COApl,11,0
0,SWC_042,2020-07-17,032ffcdf-7692-40b3-b9ff-8def1fc18b2e,probe01,COApm,128,11
0,DY_014,2020-07-17,032ffcdf-7692-40b3-b9ff-8def1fc18b2e,probe01,CTXsp,2,0
0,DY_014,2020-07-16,032ffcdf-7692-40b3-b9ff-8def1fc18b2e,probe01,PA,62,4
0,SWC_042,2020-07-15,032ffcdf-7692-40b3-b9ff-8def1fc18b2e,probe01,alv,9,3
0,DY_014,2020-07-15,032ffcdf-7692-40b3-b9ff-8def1fc18b2e,probe01,fiber tracts,5,0
0,SWC_038,2020-07-31,90d1e82c-c96f-496c-ad4e-ee3f02067f25,probe00,MB,34,1
0,SWC_038,2020-07-30,90d1e82c-c96f-496c-ad4e-ee3f02067f25,probe00,MRN,121,7
0,SWC_038,2020-07-29,90d1e82c-c96f-496c-ad4e-ee3f02067f25,probe00,POST,32,4
0,DY_014,2020-07-19,90d1e82c-c96f-496c-ad4e-ee3f02067f25,probe00,SCig,7,0
0,SWC_042,2020-07-17,90d1e82c-c96f-496c-ad4e-ee3f02067f25,probe00,SCiw,36,4
0,DY_014,2020-07-17,90d1e82c-c96f-496c-ad4e-ee3f02067f25,probe00,SNc,19,1
0,DY_014,2020-07-16,90d1e82c-c96f-496c-ad4e-ee3f02067f25,probe00,SNr,48,7
0,SWC_042,2020-07-15,90d1e82c-c96f-496c-ad4e-ee3f02067f25,probe00,SUB,46,0
0,DY_014,2020-07-15,90d1e82c-c96f-496c-ad4e-ee3f02067f25,probe00,bsc,9,0
0,SWC_042,2020-07-14,90d1e82c-c96f-496c-ad4e-ee3f02067f25,probe00,cpd,4,1
0,DY_014,2020-07-14,90d1e82c-c96f-496c-ad4e-ee3f02067f25,probe00,dhc,4,0
0,SWC_042,2020-07-13,90d1e82c-c96f-496c-ad4e-ee3f02067f25,probe00,root,5,0
0,SWC_038,2020-07-31,a9272cce-6914-4b45-a05f-9e925b4c472a,probe00,CA,37,4
0,SWC_038,2020-07-30,a9272cce-6914-4b45-a05f-9e925b4c472a,probe00,CA,37,4
0,SWC_038,2020-07-29,a9272cce-6914-4b45-a05f-9e925b4c472a,probe00,CA,37,4
0,DY_014,2020-07-19,a9272cce-6914-4b45-a05f-9e925b4c472a,probe00,LD,2,0
0,SWC_042,2020-07-17,a9272cce-6914-4b45-a05f-9e925b4c472a,probe00,LGd-co,3,0
0,DY_014,2020-07-17,a9272cce-6914-4b45-a05f-9e925b4c472a,probe00,RT,11,1
0,DY_014,2020-07-16,a9272cce-6914-4b45-a05f-9e925b4c472a,probe00,TH,2,0
0,SWC_042,2020-07-15,a9272cce-6914-4b45-a05f-9e925b4c472a,probe00,VPL,27,4
0,DY_014,2020-07-15,a9272cce-6914-4b45-a05f-9e925b4c472a,probe00,VPM,42,2
0,SWC_042,2020-07-14,a9272cce-6914-4b45-a05f-9e925b4c472a,probe00,alv,1,0
0,DY_014,2020-07-14,a9272cce-6914-4b45-a05f-9e925b4c472a,probe00,fi,5,0
0,SWC_042,2020-07-13,a9272cce-6914-4b45-a05f-9e925b4c472a,probe00,fiber tracts,3,0
0,DY_014,2020-07-13,a9272cce-6914-4b45-a05f-9e925b4c472a,probe00,int,35,7
0,CSHL058,2020-07-11,a9272cce-6914-4b45-a05f-9e925b4c472a,probe00,opt,20,1
0,CSHL058,2020-07-08,a9272cce-6914-4b45-a05f-9e925b4c472a,probe00,or,5,0
0,CSHL058,2020-07-07,a9272cce-6914-4b45-a05f-9e925b4c472a,probe00,root,2,0
0,SWC_038,2020-07-31,a9272cce-6914-4b45-a05f-9e925b4c472a,probe01,ACAd,8,0
0,SWC_038,2020-07-30,a9272cce-6914-4b45-a05f-9e925b4c472a,probe01,DP,7,0
0,SWC_038,2020-07-29,a9272cce-6914-4b45-a05f-9e925b4c472a,probe01,ILA,14,0
0,DY_014,2020-07-19,a9272cce-6914-4b45-a05f-9e925b4c472a,probe01,LSr,17,0
0,SWC_042,2020-07-17,a9272cce-6914-4b45-a05f-9e925b4c472a,probe01,MOs,1,0
0,DY_014,2020-07-17,a9272cce-6914-4b45-a05f-9e925b4c472a,probe01,PL,34,0
0,DY_014,2020-07-16,a9272cce-6914-4b45-a05f-9e925b4c472a,probe01,PL,34,0
0,SWC_042,2020-07-15,a9272cce-6914-4b45-a05f-9e925b4c472a,probe01,STR,16,4
0,DY_014,2020-07-15,a9272cce-6914-4b45-a05f-9e925b4c472a,probe01,TTd,20,0
0,SWC_038,2020-07-31,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,CA,45,4
0,SWC_038,2020-07-30,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,CA,45,4
0,SWC_038,2020-07-29,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,DG-mo,4,0
0,DY_014,2020-07-19,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,DG-po,2,0
0,SWC_042,2020-07-17,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,DG-sg,11,0
0,DY_014,2020-07-17,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,FF,3,0
0,DY_014,2020-07-16,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,LGd-co,14,0
0,SWC_042,2020-07-15,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,LGd-sh,1,0
0,DY_014,2020-07-15,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,LP,28,2
0,SWC_042,2020-07-14,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,MGm,17,1
0,DY_014,2020-07-14,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,PO,6,0
0,SWC_042,2020-07-13,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,PoT,13,0
0,DY_014,2020-07-13,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,TH,20,2
0,CSHL058,2020-07-11,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,VISa,41,4
0,CSHL058,2020-07-08,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,VISa,41,4
0,CSHL058,2020-07-07,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,VISa,41,4
0,CSH_ZAD_021,2020-06-17,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,VISa,41,4
0,CSH_ZAD_021,2020-06-16,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,VISa,41,4
0,CSH_ZAD_024,2020-06-11,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,VPM,38,1
0,CSH_ZAD_017,2020-06-05,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,ZI,8,0
0,CSH_ZAD_022,2020-05-28,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,alv,3,0
0,CSH_ZAD_022,2020-05-27,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,ml,1,0
0,CSH_ZAD_022,2020-05-26,a8a8af78-16de-4841-ab07-fde4b5281a03,probe00,or,1,0
0,SWC_038,2020-07-31,a8a8af78-16de-4841-ab07-fde4b5281a03,probe01,CA,137,13
0,SWC_038,2020-07-30,a8a8af78-16de-4841-ab07-fde4b5281a03,probe01,DG-mo,22,0
0,SWC_038,2020-07-29,a8a8af78-16de-4841-ab07-fde4b5281a03,probe01,DG-sg,17,1
0,DY_014,2020-07-19,a8a8af78-16de-4841-ab07-fde4b5281a03,probe01,ENTm,152,5
0,SWC_042,2020-07-17,a8a8af78-16de-4841-ab07-fde4b5281a03,probe01,ENTm,152,5
0,DY_014,2020-07-17,a8a8af78-16de-4841-ab07-fde4b5281a03,probe01,ENTm,152,5
0,DY_014,2020-07-16,a8a8af78-16de-4841-ab07-fde4b5281a03,probe01,ENTm,152,5
0,SWC_042,2020-07-15,a8a8af78-16de-4841-ab07-fde4b5281a03,probe01,PRE,24,0
0,DY_014,2020-07-15,a8a8af78-16de-4841-ab07-fde4b5281a03,probe01,SUB,35,6
0,SWC_042,2020-07-14,a8a8af78-16de-4841-ab07-fde4b5281a03,probe01,void,17,0
0,SWC_038,2020-07-31,3d5996a0-13bc-47ac-baae-e551f106bddc,probe00,DG-mo,41,0
0,SWC_038,2020-07-30,3d5996a0-13bc-47ac-baae-e551f106bddc,probe00,DG-sg,45,4
0,SWC_038,2020-07-29,3d5996a0-13bc-47ac-baae-e551f106bddc,probe00,MB,6,0
0,DY_014,2020-07-19,3d5996a0-13bc-47ac-baae-e551f106bddc,probe00,MRN,76,1
0,SWC_042,2020-07-17,3d5996a0-13bc-47ac-baae-e551f106bddc,probe00,POL,30,2
0,DY_014,2020-07-17,3d5996a0-13bc-47ac-baae-e551f106bddc,probe00,ProS,75,4
0,DY_014,2020-07-16,3d5996a0-13bc-47ac-baae-e551f106bddc,probe00,SGN,7,0
0,SWC_042,2020-07-15,3d5996a0-13bc-47ac-baae-e551f106bddc,probe00,SNr,44,7
0,DY_014,2020-07-15,3d5996a0-13bc-47ac-baae-e551f106bddc,probe00,SUB,7,0
0,SWC_042,2020-07-14,3d5996a0-13bc-47ac-baae-e551f106bddc,probe00,TH,19,0
0,DY_014,2020-07-14,3d5996a0-13bc-47ac-baae-e551f106bddc,probe00,VISp,1,0
0,SWC_042,2020-07-13,3d5996a0-13bc-47ac-baae-e551f106bddc,probe00,root,1,0
0,SWC_038,2020-07-31,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe00,ACAd,90,11
0,SWC_038,2020-07-30,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe00,ACAd,90,11
0,SWC_038,2020-07-29,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe00,ACAv,6,0
0,DY_014,2020-07-19,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe00,DP,104,4
0,SWC_042,2020-07-17,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe00,ILA,60,2
0,DY_014,2020-07-17,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe00,LSr,215,4
0,DY_014,2020-07-16,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe00,MOs,39,7
0,SWC_042,2020-07-15,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe00,MS,3,0
0,DY_014,2020-07-15,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe00,NDB,7,0
0,SWC_042,2020-07-14,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe00,PL,146,7
0,DY_014,2020-07-14,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe00,PL,146,7
0,SWC_042,2020-07-13,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe00,STR,66,3
0,DY_014,2020-07-13,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe00,TTd,146,11
0,SWC_038,2020-07-31,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe01,HY,1,0
0,SWC_038,2020-07-30,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe01,LD,68,13
0,SWC_038,2020-07-29,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe01,MEA,42,0
0,DY_014,2020-07-19,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe01,PO,19,5
0,SWC_042,2020-07-17,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe01,STN,14,2
0,DY_014,2020-07-17,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe01,VPL,24,3
0,DY_014,2020-07-16,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe01,VPM,22,1
0,SWC_042,2020-07-15,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe01,ZI,21,7
0,DY_014,2020-07-15,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe01,alv,7,2
0,SWC_042,2020-07-14,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe01,fiber tracts,17,0
0,DY_014,2020-07-14,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe01,int,34,0
0,SWC_042,2020-07-13,259927fd-7563-4b03-bc5d-17b4d0fa7a55,probe01,opt,42,0
0,SWC_038,2020-07-31,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe00,CA,53,5
0,SWC_038,2020-07-30,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe00,CA,53,5
0,SWC_038,2020-07-29,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe00,CL,14,0
0,DY_014,2020-07-19,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe00,DG-mo,6,0
0,SWC_042,2020-07-17,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe00,DG-sg,2,0
0,DY_014,2020-07-17,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe00,LD,14,1
0,DY_014,2020-07-16,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe00,LP,18,0
0,SWC_042,2020-07-15,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe00,MD,22,7
0,DY_014,2020-07-15,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe00,SSp-ll,64,9
0,SWC_042,2020-07-14,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe00,SSp-ll,64,9
0,DY_014,2020-07-14,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe00,SSp-ll,64,9
0,SWC_042,2020-07-13,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe00,SSp-tr,43,4
0,DY_014,2020-07-13,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe00,SSp-tr,43,4
0,CSHL058,2020-07-11,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe00,SSp-tr,43,4
0,CSHL058,2020-07-08,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe00,alv,6,1
0,CSHL058,2020-07-07,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe00,ccb,4,1
0,CSH_ZAD_021,2020-06-17,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe00,cing,1,0
0,SWC_038,2020-07-31,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe01,BMAa,28,0
0,SWC_038,2020-07-30,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe01,COAa,3,0
0,SWC_038,2020-07-29,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe01,GPi,69,18
0,DY_014,2020-07-19,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe01,MEA,71,1
0,SWC_042,2020-07-17,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe01,PAL,2,0
0,DY_014,2020-07-17,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe01,RT,118,17
0,DY_014,2020-07-16,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe01,SI,17,1
0,SWC_042,2020-07-15,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe01,STR,4,0
0,DY_014,2020-07-15,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe01,VPL,42,1
0,SWC_042,2020-07-14,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe01,em,28,8
0,DY_014,2020-07-14,2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,probe01,int,61,14
0,SWC_038,2020-07-31,c9fec76e-7a20-4da4-93ad-04510a89473b,probe00,COApm,9,0
0,SWC_038,2020-07-30,c9fec76e-7a20-4da4-93ad-04510a89473b,probe00,LD,5,0
0,SWC_038,2020-07-29,c9fec76e-7a20-4da4-93ad-04510a89473b,probe00,MEA,52,0
0,DY_014,2020-07-19,c9fec76e-7a20-4da4-93ad-04510a89473b,probe00,PAL,4,0
0,SWC_042,2020-07-17,c9fec76e-7a20-4da4-93ad-04510a89473b,probe00,RT,11,1
0,DY_014,2020-07-17,c9fec76e-7a20-4da4-93ad-04510a89473b,probe00,VPL,30,2
0,DY_014,2020-07-16,c9fec76e-7a20-4da4-93ad-04510a89473b,probe00,VPM,20,0
0,SWC_042,2020-07-15,c9fec76e-7a20-4da4-93ad-04510a89473b,probe00,em,1,1
0,DY_014,2020-07-15,c9fec76e-7a20-4da4-93ad-04510a89473b,probe00,int,11,0
0,SWC_042,2020-07-14,c9fec76e-7a20-4da4-93ad-04510a89473b,probe00,opt,11,0
0,SWC_038,2020-07-31,c9fec76e-7a20-4da4-93ad-04510a89473b,probe01,ACAd,6,0
0,SWC_038,2020-07-30,c9fec76e-7a20-4da4-93ad-04510a89473b,probe01,DP,9,0
0,SWC_038,2020-07-29,c9fec76e-7a20-4da4-93ad-04510a89473b,probe01,ILA,89,0
0,DY_014,2020-07-19,c9fec76e-7a20-4da4-93ad-04510a89473b,probe01,ILA,89,0
0,SWC_042,2020-07-17,c9fec76e-7a20-4da4-93ad-04510a89473b,probe01,ILA,89,0
0,DY_014,2020-07-17,c9fec76e-7a20-4da4-93ad-04510a89473b,probe01,OLF,1,0
0,DY_014,2020-07-16,c9fec76e-7a20-4da4-93ad-04510a89473b,probe01,PL,57,2
0,SWC_042,2020-07-15,c9fec76e-7a20-4da4-93ad-04510a89473b,probe01,STR,26,0
0,DY_014,2020-07-15,c9fec76e-7a20-4da4-93ad-04510a89473b,probe01,TTd,10,0
0,SWC_038,2020-07-31,4fa70097-8101-4f10-b585-db39429c5ed0,probe00,CA,56,5
0,SWC_038,2020-07-30,4fa70097-8101-4f10-b585-db39429c5ed0,probe00,CA,56,5
0,SWC_038,2020-07-29,4fa70097-8101-4f10-b585-db39429c5ed0,probe00,CA,56,5
0,DY_014,2020-07-19,4fa70097-8101-4f10-b585-db39429c5ed0,probe00,LD,21,0
0,SWC_042,2020-07-17,4fa70097-8101-4f10-b585-db39429c5ed0,probe00,LGd-co,8,0
0,DY_014,2020-07-17,4fa70097-8101-4f10-b585-db39429c5ed0,probe00,PO,9,0
0,DY_014,2020-07-16,4fa70097-8101-4f10-b585-db39429c5ed0,probe00,SSp-tr,4,0
0,SWC_042,2020-07-15,4fa70097-8101-4f10-b585-db39429c5ed0,probe00,SSp-un,4,0
0,DY_014,2020-07-15,4fa70097-8101-4f10-b585-db39429c5ed0,probe00,SSp-un,4,0
0,SWC_042,2020-07-14,4fa70097-8101-4f10-b585-db39429c5ed0,probe00,VPM,230,2
0,DY_014,2020-07-14,4fa70097-8101-4f10-b585-db39429c5ed0,probe00,alv,11,0
0,SWC_042,2020-07-13,4fa70097-8101-4f10-b585-db39429c5ed0,probe00,ccb,11,0
0,DY_014,2020-07-13,4fa70097-8101-4f10-b585-db39429c5ed0,probe00,or,5,3
0,CSHL058,2020-07-11,4fa70097-8101-4f10-b585-db39429c5ed0,probe00,root,11,0
0,SWC_038,2020-07-31,cb2ad999-a6cb-42ff-bf71-1774c57e5308,probe00,LSc,4,0
0,SWC_038,2020-07-30,cb2ad999-a6cb-42ff-bf71-1774c57e5308,probe00,LSr,45,0
0,SWC_038,2020-07-29,cb2ad999-a6cb-42ff-bf71-1774c57e5308,probe00,LSv,31,3
